#	9	13	17	21	33	37	41	45
Haemophilus.influenzae_P06	0.010434313	0	0	0	0.029363622	0	0.006929853	0.000249163
Campylobacter.rectus_P06	0.09273048	0.09352651	0.71792552	0.23622399	0.40165766	0.08914221	0.3957826	0.01152622
Inoviridae.sp._P06	0.001866397	0	0	0	0.001401161	0	0.000731729	0
Streptococcus.sp..oral.taxon.064_P06	0.036032078	0	0	0	0.074103744	0	0.001715622	0.000685304
Haemophilus.parahaemolyticus_P06	0.004455958	0	0.002897353	0	0.014411657	0.000399318	0.020178373	0.000260303
Aggregatibacter.aphrophilus_P06	0.002948734	0	0	0	0.004041222	0	0	0
Fusobacterium.pseudoperiodonticum_P06	0.030255997	0.000517226	0.003300609	0.007894208	0.02040459	0.000279605	0.005510479	8.9e-05
Prevotella.sp..oral.taxon.299_P06	0.071133495	0	0.001686452	0.001157113	0.08943613	0	0.006736136	0.000185709
Selenomonas.sp..oral.taxon.126_P06	0.051822633	0.008546805	0.049187923	0.020210241	0.030565534	0.006219164	0.039014194	0.000463356
TM7.phylum.sp..oral.taxon.952_P06	0.039759679	0	0	0	0.052563441	0	0	0.000280467
Prevotella.histicola_P06	1.226106802	0.002235476	0.020856522	0.06674756	0.914611495	0.001255069	0.082466806	0.004364514
Prevotella.veroralis_P06	0.566235481	0.001055387	0.022230511	0.036696638	0.745712743	0	0.038573355	0.001128355
Tannerella.forsythia_P06	0.0403717	0.05865146	0.73306947	0.43164604	0.40591939	0.13628555	0.50769207	0.00354243
Leptotrichia.sp..oral.taxon.212_P06	0.013079577	0	0.001171615	0.001829921	0.014411657	0.000156201	0.002297695	7.76e-05
Campylobacter.gracilis_P06	0.001142339	0.000998941	0.001643148	0	0.002178925	0.000230407	0.00085556	0
Schaalia.cardiffensis_P06	1.3521128	0.22056158	3.54335951	1.27576829	1.82727683	0.40505587	2.01262382	0.05951218
Caudovirales.sp._P06	0.009281128	0.000722085	0.002613591	0.001838621	0.00710659	0.000404238	0.002073606	0.00015511
Haemophilus.haemolyticus_P06	0.010581	0	0.004278824	0	0.029876352	0	0.006759529	0.00025847
Streptococcus.equi_P06	0.002700074	0.000569711	0.001770654	0.002201125	0.002644989	0.000218928	0.001328369	8.95e-05
Streptococcus.infantis_P06	0.005649615	0	0	0	0.006626929	0	0	0
Porphyromonas.gingivalis_P06	0.008401065	0.003512712	0.022335067	0.014626634	0.013038875	0.002657422	0.013028102	0.000305708
Treponema.medium_P06	0.083327933	0.046595893	0.437292302	0.19048001	0.146134511	0.029515608	0.124740547	0.002215817
Campylobacter.blaseri_P06	1.01e-05	0	0	0	0	6.23e-07	0	0
Streptococcus.agalactiae_P06	1.93881233	0.47659942	1.30509648	0.90526886	1.26969862	0.14032161	0.74164363	0.07282781
Lachnospiraceae.bacterium.oral.taxon.500_P06	0.010398918	0.002701479	0.011686508	0.006719405	0.00806591	0.001450411	0.006893109	0.000281596
Filifactor.alocis_P06	0.093767323	0.024036319	0.119949218	0.050165782	0.084760882	0.016994271	0.061860968	0.002478093
Treponema.sp..OMZ.838_P06	0.028834766	0.011751034	0.093783356	0.041803392	0.033994757	0.007454263	0.028791405	0.000607749
Prevotella.denticola_P06	0.013974813	0	0.001724944	0	0.012101611	0.000311583	0.001832699	7.95e-05
Treponema.denticola_P06	0.3699457	0.1498073	0.8841877	0.4945353	0.3748908	0.1054899	0.3936719	0.0144468
Fretibacterium.fastidiosum_P06	0.001563504	0.001980824	0.001546916	0.001290515	0.002398598	0.001203891	0.001031174	0.000182466
Olsenella.uli_P06	0.001872166	0.000319986	0.001284686	0	0.001525841	0	0.001049186	6.62e-05
Actinomyces.sp..oral.taxon.848_P06	0	0	0	0	0.002303604	0	0	0
Neisseria.meningitidis_P06	0.04093816	0	0	0	0.02881782	0	0	0
Treponema.sp..OMZ.806_P06	0.244243172	0.103405676	0.799783428	0.385737301	0.312932737	0.065083744	0.249871814	0.005418133
Leptotrichia.wadei_P06	0.048757588	0.000993692	0.005697632	0.005783013	0.039485974	0	0.005640727	0
Capnocytophaga.sp..FDAARGOS_737_P06	0	0	0.002076188	0	0	0	0	0
Dialister.pneumosintes_P06	0	0	0	0	0	0	0	0
Selenomonas.sp..oral.taxon.920_P06	0.002477952	0.000474054	0.001895754	0	0.002045339	0.000217698	0.001265328	0
Actinomyces.radicidentis_P06	0.004208134	0	0	0	0.004625614	0	0	0
Corynebacterium.matruchotii_P06	0	0.000304749	0	0	0.007023885	0	0.001443194	0
Selenomonas.sp..oral.taxon.136_P06	0.019503041	0.001656589	0.002822677	0	0.023321084	0.000546713	0.003192746	0.000128037
Neisseria.sp..oral.taxon.014_P06	0.003909712	0	0	0	0	0	0	0
Capnocytophaga.endodontalis_P06	0	0	0	0	0	0	0	0
Prevotella.scopos_P06	0.031803722	0	0.00120289	0.001682019	0.032103724	0	0.001609803	9.6e-05
Streptococcus.milleri_P06	0.038995956	0.001363869	0.004913565	0.008171654	0.019081384	0.000444986	0	0
Arachnia.rubra_P06	0.018273988	0.000672987	0.004308703	0.00306925	0.023315592	0.000267305	0.005146461	0.000321642
Selenomonas.sp..oral.taxon.478_P06	0.024343384	0.002022829	0.002710664	0	0.030703364	0.000690878	0.003580134	0.000102655
Capnocytophaga.leadbetteri_P06	0	0	0.00214355	0	0	0	0	0
Eikenella.corrodens_P06	0	0	0	0	0	0	0	0
Aggregatibacter.segnis_P06	0	0	0	0	0	0	0	0
Actinomyces.sp..ZJ750_P06	0.003014476	0	0	0	0.004063279	0	0	0
Actinomyces.howellii_P06	0.002376988	0	0	0	0.002140333	0	0	0
Prevotella.enoeca_P06	0.003161163	0.000393634	0.005622981	0.001629818	0.003666323	0.000251316	0.001947524	7.29e-05
Kingella.denitrificans_P06	0	0	0	0	0	0	0	0
Staphylococcus.aureus_P06	0.065463658	0.78360172	4.603098861	1.851729845	0.058264149	0.322885493	3.421542975	0.005045728
Actinomyces.slackii_P06	0.003171259	0	0	0	0.003682858	0	0	0
Actinomyces.sp..ZJ34_P06	0.003130816	0	0	0	0.004410601	0	0	8.38e-05
Propionibacterium.acidifaciens_P06	0	0	0	0	0.001736609	0	0	0
Veillonella.rodentium_P06	0.005548449	0	0	0	0.003754519	0	0	0
Prevotella.sp..oral.taxon.475_P06	0.01656948	0.004392199	0.136549291	0.034299325	0.005006035	0.002242393	0.012410275	0.00082025
Aggregatibacter.sp..oral.taxon.513_P06	0	0	0	0	0	0	0	0
Haemophilus.sp..oral.taxon.036_P06	0.049501089	0.002301115	0.00952097	0.006368269	0.146366058	0.001359293	0.028240357	0.000975219
bacterium_P06	0.006797752	0	0	0	0.004520883	0	0	7.23e-05
Actinomyces.sp..Chiba101_P06	0.003267377	0	0	0	0.002894348	0	0	0
Treponema.putidum_P06	0.012988536	0.004900199	0.030728447	0.017518141	0.012829354	0.003434428	0.013392142	0.000465189
Actinomyces.weissii_P06	0.152251147	0	0	0	0.351724038	0	0	0.001260762
Ottowia.sp..oral.taxon.894_P06	0	0	0	0	0	0	0	0
Actinomyces.procaprae_P06	0.003575895	0	0	0	0.004548431	0	0	0
Treponema.parvum_P06	0.05525187	0.019863344	0.173550375	0.075248687	0.068937822	0.016724034	0.081304596	0.001779957
Neisseria.lactamica_P06	0.04667377	0	0	0	0.03294175	0	0	0
Prevotella.fusca_P06	0.004278924	0	0.000904573	0	0.004576009	0	0	0
Treponema.pedis_P06	0.003484855	0.002024141	0.010887501	0.00568331	0.004868205	0.00137552	0.005169832	0.000159904
Capnocytophaga.sp..oral.taxon.878_P06	0	0	0	0	0	0	0	0
Anaerolineaceae.bacterium.oral.taxon.439_P06	0.005052772	0.005878146	0.002419445	0.002749231	0.005033613	0.003638507	0.001418428	0.000291607
Mycoplasma.salivarium_P06	0.003024602	0.001153838	0.003539552	0.005431877	0	0.000305023	0.001891237	0.000166109
Abiotrophia.defectiva_P06	0.002183713	0	0	0	0	0	0	0
TM7.phylum.sp..oral.taxon.349_P06	0	0.002831429	0	0	0.001718798	0	0	0
Kingella.oralis_P06	0	0	0	0	0.001178519	0	0	0
Actinomyces.israelii_P06	0.003752929	0	0	0	0.006125242	0	0	6.97e-05
Enterococcus.cecorum_P06	0.003929934	0	0	0	0.004256235	0	0	0
Neisseria.cinerea_P06	0	0	0	0	0	0	0	0
Neisseria.gonorrhoeae_P06	0	0	0	0	0	0	0	0
Neisseria.sp..KEM232_P06	0	0	0	0	0	0	0	0
Fusobacterium.hwasookii_P06	0	0	0	0	0	0	0	0
Streptococcus.periodonticum_P06	0	0	0	0	0	0	0	0
X.Eubacterium..minutum_P06	0	0.000402946	0.001941464	0	0	0.000260746	0.001278836	4.7e-05
Leptotrichia.trevisanii_P06	0.00356577	0	0	0	0	0	0	0
Neisseria.bacilliformis_P06	0	0	0	0	0	0	0	0
Prevotella.multiformis_P06	0.004162613	0	0	0	0.004542939	0	0	0
Cutibacterium.acnes_P06	0.007121444	0	0	0	0.006268564	0	0	6.38e-05
Leptotrichia.sp..oral.taxon.218_P06	0.008916964	0	0.003181114	0.00267093	0.017890545	0	0.001801178	0
Actinomyces.sp..432_P06	0.002477952	0	0	0	0.004041222	0	0	0
Fusobacterium.necrophorum_P06	0	0.000329298	0.001530076	0	0	0.000208269	0.000898338	0
Candidatus.Saccharibacteria.bacterium.oral.taxon.957_P06	0.002079864	0	0	0	0.003070889	0	0	0
Peptostreptococcus.anaerobius_P06	0.002564493	0.001017319	0.002553855	0	0.001570369	0.000440615	0.002865449	0.000112243
Actinomyces.qiguomingii_P06	0.001947168	0	0	0	0.002636083	0	0	0
Porphyromonas.asaccharolytica_P06	0	0.000364005	0.002278273	0.001403616	0	0	0	0
Prevotella.dentalis_P06	0.002175059	0	0.000971935	0	0.003252832	0	0	0
Bergeyella.cardium_P06	0	0	0	0	0	0	0	0
Lactococcus.lactis_P06	0	0	0	0	0	0	0	0
Leptotrichia.sp..oral.taxon.221_P06	0.009948761	0	0	0	0.005744821	0	0	0
Streptococcus.dysgalactiae_P06	0	0	0	0	0	0	0	0
Clostridioides.difficile_P06	0.004253654	0	0	0	0.004686261	0	0	0
Streptococcus.pseudoporcinus_P06	0.003065045	0.000517226	0.001970334	0.001374616	0.002965594	0.000205809	0.00152875	9.1e-05
Dolosigranulum.pigrum_P06	0	0	0	0	0	0	0	0
Enterococcus.faecalis_P06	0.004688608	0	0	0	0.004609079	0	0	0
Schaalia.sp..ZJ405_P06	0.002489491	0	0	0	0.002817166	0	0	0
Porphyromonas.endodontalis_P06	0.003788324	0.00167103	0.012814097	0.008180325	0.005540821	0.000976095	0.001335123	0.000120845
Bifidobacterium.dentium_P06	0	0	0	0	0.001416004	0	0	0
Abiotrophia.para.adiacens_P06	0.001300997	0	0	0	0.001472407	0	0	3.48e-05
Porphyromonas.cangingivalis_P06	0.001537542	0.00069415	0.00375612	0.002093824	0.00218783	0.000259106	0	5.91e-05
Corynebacterium.diphtheriae_P06	0.007217533	0	0	0	0.012305611	0	0	0
Actinomyces.wuliandei_P06	0	0	0	0	0.001478344	0	0	0
Treponema.phagedenis_P06	0	0	0.001224542	0	0	0.000162761	0	0
Desulfobulbus.oralis_P06	0	0	0	0	0	0	0	0
Corynebacterium.aquilae_P06	0	0	0	0	0.006042538	0	0	0
Actinomyces.marmotae_P06	0	0	0	0	0.002161113	0	0	0
Peptacetobacter.hiranonis_P06	0.002123135	0	0.002129115	0	0	0	0.001852962	0
Streptococcus.pyogenes_P06	0	0	0	0	0	0	0	0
Mycoplasma.orale_P06	0	0	0	0	0	0	0	0
Slackia.heliotrinireducens_P06	0	0	0	0	0	0	0	0
Fusobacterium.sp..oral.taxon.203_P06	0	0	0	0	0	0	0	0
Capnocytophaga.sp..oral.taxon.902_P06	0.012604151	0	0	0	0.003219732	0	0	0
Campylobacter.curvus_P06	0	0	0	0	0.00127945	0	0	0
Ligilactobacillus.salivarius_P06	0	0	0	0	0	0	0	0
Fusobacterium.canifelinum_P06	0	0	0	0	0	0	0	0
Leptotrichia.hongkongensis_P06	0	0	0	0	0	0	0	0
Bacteroides.heparinolyticus_P06	0	0	0.002246998	0	0	0	0	0
uncultured.phage_P06	0	0	0	0	0	0	0	0
Aggregatibacter.actinomycetemcomitans_P06	0	0	0	0	0	0	0	0
Corynebacterium.vitaeruminis_P06	0	0	0	0	0	0	0	0
Pseudoleptotrichia.goodfellowii_P06	0	0.000467281	0	0	0.001730672	0.000165221	0	0
Lactococcus.cremoris_P06	0	0	0	0	0	0	0	0
Actinomyces.gaoshouyii_P06	0	0	0	0	0	0	0	0
Berryella.intestinalis_P06	0.003166211	0.000545162	0.001821175	0.001084612	0.00235407	0.000232867	0	8.06e-05
Haemophilus.pittmaniae_P06	0	0	0	0	0	0	0	0
Rothia.nasimurium_P06	0	0	0	0	0	0	0	0
Actinomyces.succiniciruminis_P06	0	0	0	0	0	0	0	0
Treponema.brennaborense_P06	0	0	0.002136332	0	0	0.000170961	0.000959127	0
Carnobacterium.divergens_P06	0.003919838	0	0	0	0.004256235	0	0	0
Porphyromonas.crevioricanis_P06	0	0	0.001763437	0	0	0	0	0
Bacteroides.zoogleoformans_P06	0	0	0	0	0	0	0	0
Mannheimia.granulomatis_P06	0	0	0	0	0	0	0	0
Klebsiella.pneumoniae_P06	3.1445866	5.7996349	6.7277749	19.5885366	0.7469256	2.3968528	8.7615674	0.3806896
Mycoplasma.hyosynoviae_P06	0	0	0	0	0	0	0	0
Faecalibacterium.prausnitzii_P06	0	0	0	0	0	0	0	0
Actinomyces.sp..Z16_P06	0	0	0	0	0	0	0	0
Actinomyces.lilanjuaniae_P06	0	0	0	0	0.001647552	0	0	0
Cryptobacterium.curtum_P06	0	0	0	0	0	0	0	0
Desulfomicrobium.orale_P06	0	0	0	0	0	0	0	0
Carnobacterium.maltaromaticum_P06	0	0	0	0	0	0	0	0
Capnocytophaga.sp..oral.taxon.864_P06	0	0.001810174	0.012366045	0.005895738	0.016401959	0.00140797	0.005543869	0.00021518
Streptococcus.pluranimalium_P06	0	0	0	0	0	0	0	0
Microviridae.sp._P06	0.002792384	0	0	0	0.002707329	0	0	0
Histophilus.somni_P06	0	0	0	0	0	0	0	0
Human.betaherpesvirus.7_P06	0	0	0	0	0	0	0	0
Fusobacterium.periodonticum_P06	0	0	0	0	0	0	0	0
Actinobacillus.porcitonsillarum_P06	0	0	0	0	0	0	0	0
Treponema.succinifaciens_P06	0	0	0	0	0	0	0	0
Parascardovia.denticolens_P06	0	0	0	0	0	0	0	0
Streptococcus.porcinus_P06	0	0	0	0	0	0	0	0
Candidatus.Saccharibacteria.bacterium.oral.taxon.955_P06	0	0	0	0	0	0	0	0
Simonsiella.muelleri_P06	0	0	0	0	0	0	0	0
Clostridiales.bacterium_P06	0	0	0	0	0	0	0	0
X.Haemophilus..ducreyi_P06	0	0	0	0	0	0	0	0
Rothia.kristinae_P06	0	0	0	0	0	0	0	0
Finegoldia.magna_P06	0	0	0	0	0	0	0	0
Mobiluncus.curtisii_P06	0.001644276	0	0	0	0.002734046	0	0	0
Streptococcus.satellite.phage.Javan379_P06	0	0	0	0	0	0	0	0
Aminipila.terrae_P06	0	0	0	0	0	0	0	0
Streptococcus.satellite.phage.Javan323_P06	0	0	0	0	0.001068682	0	0	6.74e-05
Capnocytophaga.ochracea_P06	0	0.001094767	0.006780426	0	0	0.001158954	0.004922687	0
Gemella.sp..oral.taxon.928_P06	0	0	0	0	0	0	0	0
Capnocytophaga.haemolytica_P06	0	0	0	0	0	0	0	0
Candidatus.Gracilibacteria.bacterium.HOT.871_P06	0	0	0	0	0	0	0	0
Corynebacterium.argentoratense_P06	0	0	0	0	0	0	0	0
Treponema.maltophilum_P06	0	0	0.004592465	0.001902421	0	0.000403828	0.001839453	0
Leptotrichia.hofstadii_P06	0	0	0	0	0	0	0	0
Streptococcus.sobrinus_P06	0	0	0	0	0	0	0	0
Collinsella.aerofaciens_P06	0	0	0	0	0	0	0	0
Kingella.kingae_P06	0	0	0	0	0	0	0	0
Mycoplasma.hominis_P06	0	0	0	0	0	0	0	0
Haemophilus.parainfluenzae_P13	0.014318029	0.070936002	0.008117641	1.517276982	0.026202003	0.033260374	0.026115024	1.817292184
Actinomyces.naeslundii_P13	0.022516573	0.098210337	0.002669938	0.240876524	0.013046343	0.022382696	0.009902575	0.188931939
Actinomyces.pacaensis_P13	0.00018899	0.002499763	0.000530273	0.07607938	0.000308926	0.001180232	0.00136494	0.04768354
Actinomyces.sp..oral.taxon.414_P13	0.000473096	0.003856935	0.000252039	0.019297945	0.001303195	0.000751812	0.000587529	0.01564231
Schaalia.meyeri_P13	0.000414069	0.004498398	0.000779748	0.071790945	0.000387705	0.000797808	0.000662409	0.027117885
