ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
Gemella.haemolysans_P06	cosine	24.0	8.0	12.0	0.06837983237499999	0.09424470926809904	41.0	13.0	0.255889933	0.001436061	0.25445387199999997	178.188762873	16.7086819493	0.4000661320993193	0.08289334762113854	1.243400214317078	0.6543456543456544	0.5989568069897728	0.6855033180915061
Streptococcus.pneumoniae_P06	cosine	24.0	8.0	12.0	0.0459547665	0.06404356536501196	33.0	13.0	0.203367678	0.001642155	0.20172552300000002	123.841950364	6.38436981012	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Streptococcus.thermophilus_P06	cosine	24.0	8.0	12.0	0.009801949625	0.011816191747499752	33.0	37.0	0.03731928	0.000607874	0.036711406	61.393117652700006	7.2291676319399985	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Podoviridae.sp._P06	cosine	24.0	4.0	20.0	0.0265247145	0.03576847673610554	33.0	45.0	0.09083099800000001	0.001020059	0.089810939	89.0448474059	46.523125425500005	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Streptococcus.sp..oral.taxon.061_P06	cosine	24.0	8.0	12.0	0.35343523762499995	0.5120563391121958	9.0	37.0	1.437969659	0.001613299	1.43635636	891.322475871	85.7827935874	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Campylobacter.concisus_P06	cosine	24.0	8.0	12.0	0.108922914625	0.1360334671106316	33.0	45.0	0.356255934	0.004965212	0.35129072200000006	71.7503973647	15.885802231800001	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Gemella.sanguinis_P06	cosine	24.0	8.0	12.0	0.0271390205	0.03019267599378122	9.0	37.0	0.08695947400000001	0.00047556599999999997	0.08648390800000001	182.854691042	38.0158941846	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Streptococcus.sp..LPB0220_P06	cosine	24.0	8.0	12.0	0.06219812287500001	0.08629120269335673	33.0	37.0	0.21065621	0.00036693	0.21028928	574.10462486	68.7557419625	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Streptococcus.sp..oral.taxon.431_P06	cosine	24.0	8.0	12.0	0.1147421695	0.1452814339238511	9.0	37.0	0.368949329	0.0025013970000000003	0.36644793200000003	147.497310103	39.8507701229	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Lachnoanaerobaculum.umeaense_P06	cosine	24.0	8.0	12.0	0.007506580125	0.008067142714681442	33.0	37.0	0.024473361000000003	0.000526739	0.023946622	46.4620257851	12.835800038599999	0.7637626158259733	0.0040754866447827364	0.06113229967174106	0.060939060939060936	0.04749481552336135	0.359399721086369
Veillonella.dispar_P06	cosine	24.0	8.0	12.0	0.1663175175	0.2645489969664275	9.0	37.0	0.7571133729999999	0.001133367	0.7559800059999999	668.021367306	75.5602428527	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Bacteriophage.sp._P06	cosine	24.0	8.0	12.0	0.011533654125	0.008064189184823845	17.0	45.0	0.024455809	0.00051003	0.023945779	47.9497460934	4.534151403269999	0.3273268353539885	0.1284196353070743	1.9262945296061145	0.8151848151848152	0.7661585764659748	0.8193239562719344
Streptococcus.anginosus_P06	cosine	24.0	8.0	12.0	0.017891074625	0.017744370459238674	33.0	37.0	0.047866136	0.000954875	0.046911260999999996	50.1281696557	11.1762931413	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Streptococcus.gwangjuense_P06	cosine	24.0	8.0	12.0	0.013530592749999999	0.018939062729377804	33.0	37.0	0.059421947	0.000488046	0.058933901	121.75480794799999	8.60879811233	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Streptococcus.parasanguinis_P06	cosine	24.0	8.0	12.0	0.030697032250000002	0.041048081992655264	33.0	37.0	0.101284137	0.0008069630000000001	0.100477174	125.512739741	72.4800972108	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Streptococcus.sanguinis_P06	cosine	24.0	4.0	20.0	0.046925116875	0.06299153603063243	33.0	45.0	0.189628637	0.001196744	0.18843189300000002	158.45380215	19.2863469787	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Streptococcus.pseudopneumoniae_P06	cosine	24.0	8.0	12.0	0.01765397125	0.026801546023172404	33.0	13.0	0.08489319099999999	0.00044865800000000005	0.084444533	189.215819176	9.94187186242	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Actinomyces.oris_P06	cosine	24.0	8.0	12.0	0.03639139925	0.06317713102085616	33.0	13.0	0.199078372	0.0	0.199078372	-10000.0	21.5094851265	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Rothia.aeria_P06	cosine	24.0	8.0	12.0	0.042409963875000005	0.053457618486034066	33.0	13.0	0.16531516300000001	0.0	0.16531516300000001	-10000.0	7.03055329607	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Streptococcus.australis_P06	cosine	24.0	8.0	12.0	0.061016376375	0.0885539699484003	33.0	13.0	0.254519715	0.0	0.254519715	-10000.0	39.321480773699996	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Lancefieldella.parvula_P06	cosine	24.0	8.0	12.0	0.07271362637499999	0.11211704878422038	9.0	37.0	0.272976772	0.00037554	0.27260123199999997	726.891335144	123.11129286200001	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Streptococcus.intermedius_P06	cosine	24.0	8.0	12.0	0.003336737375	0.003589428422187053	9.0	37.0	0.009382294000000001	0.0	0.009382294000000001	-10000.0	10.739139301300002	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Streptococcus.sp..116.D4_P06	cosine	24.0	8.0	12.0	0.0049416655	0.005964133545077398	33.0	13.0	0.017063533	0.0	0.017063533	-10000.0	17.269950412100002	0.6666666666666666	0.01046066937213107	0.156910040581966	0.13786213786213786	0.11259171247345305	0.39446625042103467
Streptococcus.sp..I.P16_P06	cosine	24.0	8.0	12.0	0.064856939625	0.08519691735613742	33.0	13.0	0.22932962399999998	0.0	0.22932962399999998	-10000.0	85.80726481100001	0.6666666666666666	0.01046066937213107	0.156910040581966	0.13786213786213786	0.11259171247345305	0.39446625042103467
Capnocytophaga.gingivalis_P06	cosine	24.0	4.0	20.0	0.004239619	0.0029236234671744677	17.0	45.0	0.008251511999999999	0.000275391	0.007976121	29.962896390900003	4.730779682430001	0.4000661320993193	0.08289334762113854	1.243400214317078	0.6543456543456544	0.5989568069897728	0.6855033180915061
Fusobacterium.nucleatum_P06	cosine	24.0	8.0	12.0	0.04886790475	0.03406226298140382	17.0	45.0	0.107919189	0.004212646	0.10370654300000001	25.6179106908	2.73892200298	0.3273268353539885	0.1284196353070743	1.9262945296061145	0.8151848151848152	0.7661585764659748	0.8193239562719344
Streptococcus.koreensis_P06	cosine	24.0	8.0	12.0	0.046851625375	0.06573863000963573	33.0	13.0	0.18576383600000002	0.0	0.18576383600000002	-10000.0	76.818345365	0.6666666666666666	0.01046066937213107	0.156910040581966	0.13786213786213786	0.11259171247345305	0.39446625042103467
Streptococcus.sp..A12_P06	cosine	24.0	8.0	12.0	0.00850580725	0.01148186289128677	33.0	13.0	0.029843282000000002	0.0	0.029843282000000002	-10000.0	89.74389026899999	0.6666666666666666	0.01046066937213107	0.156910040581966	0.13786213786213786	0.11259171247345305	0.39446625042103467
Mogibacterium.diversum_P06	cosine	24.0	8.0	12.0	0.045635210999999995	0.07658791183347449	9.0	37.0	0.20884841	0.000232047	0.208616363	900.026330873	148.106015017	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Lautropia.mirabilis_P06	cosine	24.0	8.0	20.0	0.0042770871250000005	0.0069407660786038865	33.0	13.0	0.021639542	0.0	0.021639542	-10000.0	46.65553657	0.566138517072298	0.02493010492091573	0.373951573813736	0.23076923076923078	0.23076923076923078	0.5014433582835203
Pauljensenia.hongkongensis_P06	cosine	24.0	8.0	12.0	0.010859130375	0.014571798907748975	33.0	37.0	0.036767929	0.00035873	0.036409198999999996	102.49471468799999	63.271069865	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Actinomyces.sp..oral.taxon.169_P06	cosine	24.0	8.0	12.0	0.045598941	0.08086294308265912	33.0	45.0	0.25341707199999997	0.000290197	0.253126875	873.258758705	31.3666714238	0.4728054288446501	0.05072691085342965	0.7609036628014447	0.5084915084915085	0.4260152027941195	0.5686171583339165
Streptococcus.sp..I.G2_P06	cosine	24.0	8.0	12.0	0.032953920624999994	0.04227225714745684	33.0	13.0	0.11609275	0.0	0.11609275	-10000.0	98.9794061133	0.6666666666666666	0.01046066937213107	0.156910040581966	0.13786213786213786	0.11259171247345305	0.39446625042103467
Streptococcus.lactarius_P06	cosine	24.0	8.0	12.0	0.012765641000000001	0.018142481685687824	33.0	13.0	0.047083267000000005	0.0	0.047083267000000005	-10000.0	60.217338284200004	0.6666666666666666	0.01046066937213107	0.156910040581966	0.13786213786213786	0.11259171247345305	0.39446625042103467
X.Eubacterium..sulci_P06	cosine	24.0	8.0	12.0	0.032895649625	0.0568658127999439	9.0	37.0	0.163186214	0.000260336	0.162925878	626.829228382	120.330005323	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Prevotella.nigrescens_P06	cosine	24.0	8.0	12.0	0.224446045	0.20464537713283149	9.0	45.0	0.58830284	0.00588445	0.58241839	99.9758414125	4.87554913444	0.4728054288446501	0.05072691085342965	0.7609036628014447	0.5084915084915085	0.4260152027941195	0.5686171583339165
Streptococcus.sp..NPS.308_P06	cosine	24.0	8.0	12.0	0.00409433875	0.006064902573452433	33.0	13.0	0.015734834	0.0	0.015734834	-10000.0	nan	0.5388602512436507	0.03097407917668765	0.4646111876503148	0.35064935064935066	0.2889936733945944	0.507011882518793
Capnocytophaga.sputigena_P06	cosine	24.0	0.0	12.0	0.0036632328749999997	0.002511152507334005	17.0	45.0	0.006474265999999999	0.000180915	0.006293351	35.786231103	5.636821017740001	0.4000661320993193	0.08289334762113854	1.243400214317078	0.6543456543456544	0.5989568069897728	0.6855033180915061
Streptococcus.sp..ZB199_P06	cosine	24.0	8.0	12.0	0.00466155925	0.00605770126033836	9.0	37.0	0.016468343	0.0	0.016468343	-10000.0	36.9367459786	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Streptococcus.vestibularis_P06	cosine	24.0	8.0	12.0	0.008441836000000001	0.012859873186743892	33.0	45.0	0.037060154	0.000196708	0.036863446	188.401864693	46.91782086600001	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Actinomyces.sp..oral.taxon.171_P06	cosine	24.0	8.0	20.0	0.002017223125	0.0035108286647765018	33.0	13.0	0.010552378000000001	0.0	0.010552378000000001	-10000.0	nan	0.6009252125773314	0.018686496701565317	0.2802974505234797	0.21678321678321677	0.1883691145116366	0.456728012995474
Neisseria.subflava_P06	cosine	24.0	8.0	12.0	0.11422183162499999	0.14322242932332654	9.0	13.0	0.418409945	0.0	0.418409945	-10000.0	63.5124834161	0.4728054288446501	0.05072691085342965	0.7609036628014447	0.5084915084915085	0.4260152027941195	0.5686171583339165
Parvimonas.micra_P06	cosine	24.0	20.0	12.0	0.15957020287499998	0.18702125978579515	21.0	45.0	0.618740346	0.005394725	0.613345621	114.693584196	4.59119843411	0.3273268353539885	0.1284196353070743	1.9262945296061145	0.8151848151848152	0.7661585764659748	0.8193239562719344
Actinomyces.viscosus_P06	cosine	24.0	8.0	12.0	0.001664622625	0.003009161040562341	33.0	13.0	0.00847388	0.0	0.00847388	-10000.0	nan	0.7711356597650746	0.003777991855095564	0.05666987782643345	0.030969030969030968	0.030969030969030968	0.359399721086369
Prevotella.intermedia_P06	cosine	24.0	8.0	12.0	0.019101944625	0.0158192953037274	9.0	45.0	0.045783584	0.0005208880000000001	0.045262696	87.895255794	6.18776240702	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Streptococcus.sp..VT.162_P06	cosine	24.0	8.0	12.0	0.018373779875	0.025944807815761355	33.0	13.0	0.079506735	0.0	0.079506735	-10000.0	12.5768043476	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Tannerella.sp..oral.taxon.HOT.286_P06	cosine	24.0	8.0	12.0	0.002503366375	0.0023071466124382376	33.0	45.0	0.006478086	5.5799999999999994e-05	0.006422286	116.094731183	7.12545720599	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Neisseria.mucosa_P06	cosine	24.0	8.0	12.0	0.0594165965	0.07995385000210675	9.0	13.0	0.227339875	0.0	0.227339875	-10000.0	66.5681437829	0.5185185185185185	0.036231294594899016	0.5434694189234853	0.37962037962037964	0.3281860482035474	0.507011882518793
Porphyromonas.sp..oral.taxon.275_P06	cosine	24.0	8.0	12.0	0.005144534625000001	0.007368890143331152	33.0	37.0	0.021352867999999997	0.0	0.021352867999999997	-10000.0	35.7129383463	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Campylobacter.showae_P06	cosine	24.0	8.0	12.0	0.041085183875	0.030671813155445187	17.0	45.0	0.08950453300000001	0.00198005	0.08752448300000001	45.2031681018	6.5638650498199995	0.3273268353539885	0.1284196353070743	1.9262945296061145	0.8151848151848152	0.7661585764659748	0.8193239562719344
Streptococcus.sp..1643_P06	cosine	24.0	8.0	12.0	0.003923010875000001	0.00636957176817387	33.0	13.0	0.016175903000000002	0.0	0.016175903000000002	-10000.0	nan	0.6154574548966636	0.016503131162190918	0.2475469674328638	0.21678321678321677	0.16899493387424547	0.4246757582897406
Prevotella.jejuni_P06	cosine	24.0	8.0	12.0	0.13190223199999998	0.2221478754871311	33.0	37.0	0.63135114	0.000824436	0.630526704	765.7976362019999	196.82777799599998	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Selenomonas.sputigena_P06	cosine	24.0	8.0	12.0	0.038082532999999995	0.03106615572476425	9.0	45.0	0.096766626	0.00116967	0.095596956	82.7298520095	6.55405629946	0.4000661320993193	0.08289334762113854	1.243400214317078	0.6543456543456544	0.5989568069897728	0.6855033180915061
Streptococcus.suis_P06	cosine	24.0	8.0	4.0	0.0007796142500000001	0.0013538476766350735	33.0	13.0	0.0033134790000000003	0.0	0.0033134790000000003	-10000.0	nan	0.7071067811865476	0.007152940512166276	0.10729410768249414	0.06893106893106893	0.06893106893106893	0.359399721086369
Neisseria.elongata_P06	cosine	24.0	8.0	4.0	0.00134145475	0.002323733427537018	33.0	13.0	0.00543609	0.0	0.00543609	-10000.0	nan	0.7071067811865476	0.007152940512166276	0.10729410768249414	0.06893106893106893	0.06893106893106893	0.359399721086369
Prevotella.oris_P06	cosine	24.0	8.0	12.0	0.10456325487500001	0.15621318339414628	9.0	45.0	0.495562268	0.000608031	0.494954237	815.027964035	9.13541465762	0.4728054288446501	0.05072691085342965	0.7609036628014447	0.5084915084915085	0.4260152027941195	0.5686171583339165
Neisseria.sicca_P06	cosine	24.0	8.0	12.0	0.012651926875	0.017610589033793374	9.0	13.0	0.044296582	0.0	0.044296582	-10000.0	nan	0.5333964609104417	0.0323200189399644	0.484800284099466	0.35064935064935066	0.29923181544487115	0.507011882518793
Arachnia.propionica_P06	cosine	24.0	8.0	12.0	0.0037801955	0.003237023617142027	33.0	45.0	0.011158855	0.000214615	0.01094424	51.9947580551	2.98226128412	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Lachnospiraceae.bacterium.oral.taxon.096_P06	cosine	24.0	8.0	12.0	0.053282577125	0.07269363708369445	33.0	45.0	0.22042019699999998	0.001310115	0.21911008199999998	168.244922774	28.2778922991	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.21678321678321677	0.1654064009969884	0.4246757582897406
Streptococcus.mutans_P06	cosine	24.0	8.0	12.0	0.002344131125	0.003532994089714078	33.0	13.0	0.010706743000000001	0.0	0.010706743000000001	-10000.0	nan	0.5388602512436507	0.03097407917668765	0.4646111876503148	0.35064935064935066	0.2889936733945944	0.507011882518793
Olsenella.sp..oral.taxon.807_P06	cosine	24.0	0.0	20.0	0.00346057925	0.004434617811576967	33.0	17.0	0.013546084	0.0	0.013546084	-10000.0	42.1539280757	0.7637626158259733	0.0040754866447827364	0.06113229967174106	0.060939060939060936	0.04749481552336135	0.359399721086369
Streptococcus.equinus_P06	cosine	24.0	8.0	12.0	0.005316339749999999	0.009006414981620196	33.0	13.0	0.025691807999999997	0.0	0.025691807999999997	-10000.0	nan	0.6154574548966636	0.016503131162190918	0.2475469674328638	0.21678321678321677	0.16899493387424547	0.4246757582897406
Candidatus.Saccharibacteria.bacterium.oral.taxon.488_P06	cosine	24.0	8.0	12.0	0.006422414	0.007244898784529342	33.0	45.0	0.021275685	0.000172736	0.021102949	123.168795156	6.40871452564	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1250698361695189	0.09167625293099191	0.359399721086369
Mogibacterium.pumilum_P06	cosine	24.0	8.0	12.0	0.003517577875	0.004470145441687788	9.0	45.0	0.013292006	0.00011139799999999999	0.013180608	119.31996983799999	11.887646686400002	0.5455447255899809	0.02939086404115827	0.44086296061737396	0.35064935064935066	0.27676450273350817	0.5014433582835203
Streptococcus.sp..FDAARGOS_192_P06	cosine	24.0	8.0	4.0	0.0098510575	0.017472408345368957	33.0	13.0	0.04692887	0.0	0.04692887	-10000.0	nan	0.7071067811865476	0.007152940512166276	0.10729410768249414	0.06893106893106893	0.06893106893106893	0.359399721086369
Treponema.sp..OMZ.804_P06	cosine	24.0	8.0	12.0	0.2117648135	0.15147539230892867	17.0	45.0	0.501138761	0.005872181999999999	0.495266579	85.3411493377	3.51874497316	0.4000661320993193	0.08289334762113854	1.243400214317078	0.6543456543456544	0.5989568069897728	0.6855033180915061
Neisseria.flavescens_P06	cosine	24.0	8.0	12.0	0.02844484975	0.04132194780678351	9.0	13.0	0.11891998	0.0	0.11891998	-10000.0	nan	0.5333964609104417	0.0323200189399644	0.484800284099466	0.35064935064935066	0.29923181544487115	0.507011882518793
Actinomyces.sp..oral.taxon.897_P06	cosine	24.0	0.0	20.0	0.002832976875	0.0029650694998892284	33.0	17.0	0.008054867	0.0	0.008054867	-10000.0	56.5643486239	0.6666666666666666	0.01046066937213107	0.156910040581966	0.13786213786213786	0.11259171247345305	0.39446625042103467
Granulicatella.adiacens_P06	cosine	24.0	8.0	12.0	0.00400660175	0.006039794520253457	33.0	13.0	0.01585613	0.0	0.01585613	-10000.0	nan	0.6154574548966636	0.016503131162190918	0.2475469674328638	0.21678321678321677	0.16899493387424547	0.4246757582897406
Streptococcus.constellatus_P06	cosine	24.0	8.0	12.0	0.011043281125	0.009480972912638034	9.0	37.0	0.030979277000000003	0.0009261639999999999	0.030053113	33.4490187483	7.120649670539999	0.4728054288446501	0.05072691085342965	0.7609036628014447	0.5084915084915085	0.4260152027941195	0.5686171583339165
Treponema.socranskii_P06	cosine	24.0	0.0	12.0	0.06846337200000001	0.06944691468311644	17.0	45.0	0.21989319899999998	0.002060283	0.21783291600000002	106.729608991	7.9480468408	0.4000661320993193	0.08289334762113854	1.243400214317078	0.6543456543456544	0.5989568069897728	0.6855033180915061
Haemophilus.influenzae_P06	cosine	24.0	8.0	12.0	0.0058721188749999995	0.009639293859549444	33.0	13.0	0.029363622000000002	0.0	0.029363622000000002	-10000.0	nan	0.6154574548966636	0.016503131162190918	0.2475469674328638	0.21678321678321677	0.16899493387424547	0.4246757582897406
Campylobacter.rectus_P06	cosine	24.0	16.0	0.0	0.25481439875	0.2222537634328768	17.0	45.0	0.71792552	0.01152622	0.7063993000000001	62.2862933381	4.33145239839	0.2545875386086577	0.18891082489499395	2.8336623734249087	0.9240759240759241	0.8944519198606123	0.9140785711155994
Inoviridae.sp._P06	cosine	24.0	8.0	20.0	0.0004999108750000001	0.0007055875366870572	9.0	13.0	0.001866397	0.0	0.001866397	-10000.0	nan	0.6009252125773314	0.018686496701565317	0.2802974505234797	0.21678321678321677	0.1883691145116366	0.456728012995474
Streptococcus.sp..oral.taxon.064_P06	cosine	24.0	8.0	12.0	0.0140670935	0.02551965802066365	33.0	13.0	0.074103744	0.0	0.074103744	-10000.0	nan	0.6154574548966636	0.016503131162190918	0.2475469674328638	0.21678321678321677	0.16899493387424547	0.4246757582897406
Haemophilus.parahaemolyticus_P06	cosine	24.0	8.0	20.0	0.00532537025	0.007215118473017295	41.0	13.0	0.020178373	0.0	0.020178373	-10000.0	55.364928563999996	0.41516824585301854	0.07519079174480704	1.1278618761721055	0.5244755244755245	0.5244755244755245	0.6295508615096244
